City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Hare Bay,CA,2022-12-08 02:13:37,48.8499,-54.0148,35.83,84,100,6.96
296,Algiers,DZ,2022-12-08 02:09:11,36.7525,3.042,46.22,100,20,2.3
297,Playas,EC,2022-12-08 02:13:38,-2.6333,-80.3833,70.36,83,56,11.3
298,Teruel,ES,2022-12-08 02:13:38,40.6667,-0.6667,38.14,85,86,6.85
299,Tignere,CM,2022-12-08 02:13:38,7.3667,12.65,63.36,30,61,2.51
300,Almaznyy,RU,2022-12-08 02:13:39,48.0448,40.045,21.13,90,100,15.95
301,Antofagasta,CL,2022-12-08 02:12:25,-23.65,-70.4,65.48,80,26,2.82
302,Matale,LK,2022-12-08 02:13:39,7.4721,80.6234,68.63,91,100,2.55
303,Matagami,CA,2022-12-08 02:12:53,49.7502,-77.6328,8.17,93,100,8.84
304,Marawi,PH,2022-12-08 02:13:40,7.9986,124.2928,77.16,73,100,3.71
305,Quelimane,MZ,2022-12-08 02:13:40,-17.8786,36.8883,74.37,94,87,3.42
306,Shahreza,IR,2022-12-08 02:13:40,32.0339,51.8794,38.21,72,4,2.42
307,Petrivka,UA,2022-12-08 02:13:41,46.9695,30.9591,41.07,90,100,5.17
308,Ukiah,US,2022-12-08 02:11:29,39.1502,-123.2078,46.44,83,75,1.01
309,Mezhdurechensk,RU,2022-12-08 02:13:41,53.6942,88.0603,-10.26,99,59,2.46
310,Peniche,PT,2022-12-08 02:12:47,39.3558,-9.3811,59.56,90,99,13.02
311,Bani Walid,LY,2022-12-08 02:09:20,31.7566,13.9942,60.51,56,100,8.46
312,Ibra,OM,2022-12-08 02:10:22,22.6906,58.5334,62.2,72,0,3.67
313,Ashoknagar,IN,2022-12-08 02:13:42,24.5667,77.7167,55.27,43,12,5.84
314,Sobolevo,RU,2022-12-08 02:10:26,54.4299,31.8996,25.09,96,100,16.2
315,Kruisfontein,ZA,2022-12-08 02:13:42,-34.0033,24.7314,67.89,78,73,5.57
316,Tuatapere,NZ,2022-12-08 02:13:43,-46.1333,167.6833,66.47,61,100,7.52
317,Fort Nelson,CA,2022-12-08 02:13:43,58.8053,-122.7002,-0.06,84,100,1.99
318,Mareeba,AU,2022-12-08 02:11:06,-17.0,145.4333,90.45,49,8,4.76
319,Romny,UA,2022-12-08 02:13:44,50.751,33.4747,27.63,95,100,11.79
320,Hulubesti,RO,2022-12-08 02:13:44,44.8333,25.2333,44.42,90,100,2.06
321,Turinskaya Sloboda,RU,2022-12-08 02:13:44,57.6232,64.3858,6.12,87,45,8.43
322,Labrea,BR,2022-12-08 02:13:45,-7.2586,-64.7981,73.76,97,100,1.19
323,Divnogorsk,RU,2022-12-08 02:13:45,55.9594,92.3619,7.29,89,100,11.56
324,Puerto Ayacucho,VE,2022-12-08 02:13:46,5.6639,-67.6236,74.93,87,100,4.12
325,Hualmay,PE,2022-12-08 02:13:46,-11.0964,-77.6139,65.88,87,96,7.11
326,Okahandja,NA,2022-12-08 02:13:46,-21.9833,16.9167,60.84,34,0,4.92
327,Sampit,ID,2022-12-08 02:13:47,-2.5333,112.95,86.11,66,100,2.59
328,Sarakhs,IR,2022-12-08 02:14:47,36.5449,61.1577,33.85,66,16,3.27
329,Tual,ID,2022-12-08 02:14:48,-5.6667,132.75,83.43,70,54,7.67
330,Codrington,AU,2022-12-08 02:14:48,-38.2667,141.9667,57.97,50,25,17.4
331,Xam Nua,LA,2022-12-08 02:11:26,20.4197,104.0439,63.75,79,54,2.08
332,Dwarka,IN,2022-12-08 02:14:48,22.2394,68.9678,72.73,57,0,9.13
333,Bandarbeyla,SO,2022-12-08 02:14:49,9.4942,50.8122,75.25,83,41,14.97
334,Seoul,KR,2022-12-08 02:14:49,37.5683,126.9778,40.44,34,36,0.4
335,Bam,IR,2022-12-08 02:14:49,29.106,58.357,48.74,63,41,2.17
336,Tessalit,ML,2022-12-08 02:14:50,20.1986,1.0114,72.46,17,3,11.86
337,Cam Ranh,VN,2022-12-08 02:14:50,11.9214,109.1591,82.36,78,40,10.36
338,Clarksdale,US,2022-12-08 02:14:50,34.2001,-90.5709,67.91,100,100,0.0
339,Lompoc,US,2022-12-08 02:14:51,34.6391,-120.4579,52.79,87,0,1.01
340,Lewistown,US,2022-12-08 02:14:51,40.5992,-77.5714,58.41,72,100,6.91
341,Nenjiang,CN,2022-12-08 02:14:51,49.1833,125.2167,4.66,86,5,5.41
342,Sergeyevka,KZ,2022-12-08 02:14:52,53.88,67.4158,-6.54,98,16,6.4
343,Sao Filipe,CV,2022-12-08 02:10:01,14.8961,-24.4956,74.84,78,21,2.89
344,Kjollefjord,NO,2022-12-08 02:14:52,70.9457,27.3465,37.45,75,100,19.57
345,Imbituba,BR,2022-12-08 02:14:53,-28.24,-48.6703,66.65,88,13,6.24
346,Strezhevoy,RU,2022-12-08 02:14:53,60.7333,77.5889,4.48,89,100,12.55
347,Anori,BR,2022-12-08 02:14:54,-3.7728,-61.6442,78.28,78,81,1.74
348,Hunterville,NZ,2022-12-08 02:14:54,-39.9333,175.5667,70.7,33,95,4.99
349,Hervey Bay,AU,2022-12-08 02:12:23,-25.2986,152.8535,85.01,80,58,8.99
350,Chama,CH,2022-12-08 02:14:54,47.1821,8.4636,36.82,92,100,2.3
351,Vanimo,PG,2022-12-08 02:14:55,-2.6741,141.3028,80.37,81,98,2.37
352,Xining,CN,2022-12-08 02:14:55,36.6167,101.7667,24.24,64,65,1.77
353,Severo-Kurilsk,RU,2022-12-08 02:14:56,50.6789,156.125,28.44,65,78,20.27
354,Varkkallai,IN,2022-12-08 02:14:56,8.7341,76.7067,78.58,84,100,3.96
355,Adrar,MR,2022-12-08 02:11:57,20.5022,-10.0711,77.45,35,49,3.98
356,Mount Gambier,AU,2022-12-08 02:11:39,-37.8333,140.7667,57.45,47,89,11.36
357,Waitati,NZ,2022-12-08 02:14:57,-45.75,170.5667,58.8,70,100,11.81
358,Puerto Narino,CO,2022-12-08 02:14:57,-3.7703,-70.3831,72.28,95,100,2.57
359,Bend,US,2022-12-08 02:10:00,44.0582,-121.3153,31.57,78,0,8.05
360,Marystown,CA,2022-12-08 02:14:58,47.1666,-55.1483,39.27,82,95,12.01
361,Buraydah,SA,2022-12-08 02:14:58,26.326,43.975,58.8,80,1,8.19
362,Husavik,IS,2022-12-08 02:14:58,66.0449,-17.3389,26.22,70,100,8.86
363,Ust-Barguzin,RU,2022-12-08 02:14:59,53.45,108.9833,14.59,86,100,3.0
364,Meulaboh,ID,2022-12-08 02:14:59,4.1363,96.1285,76.93,86,100,1.66
365,Pitimbu,BR,2022-12-08 02:14:59,-7.4706,-34.8086,77.59,77,8,8.75
366,Banjar,ID,2022-12-08 02:12:30,-8.19,114.9675,87.01,61,76,1.88
367,Nishihara,JP,2022-12-08 02:12:25,26.1842,127.7558,74.48,57,40,21.85
368,Baculin,PH,2022-12-08 02:15:00,7.4525,126.5842,82.08,77,100,8.28
369,Half Moon Bay,US,2022-12-08 02:15:00,37.4636,-122.4286,52.79,86,0,3.44
370,Sihora,IN,2022-12-08 02:15:01,23.4833,80.1167,51.13,52,0,2.91
371,Imeni Poliny Osipenko,RU,2022-12-08 02:15:01,52.4201,136.4853,-3.5,79,9,7.05
372,Vila,PT,2022-12-08 02:15:02,42.0304,-8.1588,45.7,81,100,9.1
373,Komsomolskoye,RU,2022-12-08 02:16:02,55.2567,47.5461,2.35,92,11,7.25
374,Lincoln,US,2022-12-08 02:16:02,40.8,-96.667,28.29,76,0,9.22
375,Safranbolu,TR,2022-12-08 02:16:03,41.2508,32.6942,40.23,83,97,2.26
376,Rawson,AR,2022-12-08 02:16:03,-43.3002,-65.1023,72.01,41,100,19.8
377,Morro Bay,US,2022-12-08 02:16:03,35.3658,-120.8499,53.2,87,3,4.27
378,Rosa Zarate,EC,2022-12-08 02:16:04,0.3333,-79.4667,73.62,82,100,2.86
379,Pemba,MZ,2022-12-08 02:16:05,-12.974,40.5178,77.27,84,55,4.14
380,Banda Aceh,ID,2022-12-08 02:16:05,5.5577,95.3222,81.43,73,100,3.09
381,Mayor Pablo Lagerenza,PY,2022-12-08 02:16:06,-19.9309,-60.7718,85.23,49,95,10.16
382,Vestmannaeyjar,IS,2022-12-08 02:16:06,63.4427,-20.2734,33.26,70,33,3.6
383,Yaan,NG,2022-12-08 02:16:07,7.3833,8.5667,74.64,28,100,2.95
384,Piacabucu,BR,2022-12-08 02:16:07,-10.4056,-36.4344,75.9,87,82,7.2
385,Blagoyevo,RU,2022-12-08 02:16:07,63.3667,47.9167,17.4,85,100,8.21
386,Ostrovnoy,RU,2022-12-08 02:11:11,68.0531,39.5131,20.21,92,67,8.25
387,Nador,MA,2022-12-08 02:16:08,35.174,-2.9287,57.45,88,0,2.3
388,Piracuruca,BR,2022-12-08 02:16:09,-3.9281,-41.7092,76.75,81,8,3.09
389,Marmarion,GR,2022-12-08 02:16:09,38.0484,24.3204,58.73,82,52,8.03
390,Bereda,ES,2022-12-08 02:16:10,43.2686,-7.5406,48.42,100,100,3.56
391,Waldoboro,US,2022-12-08 02:16:10,44.0954,-69.3756,53.31,98,100,10.98
392,Aitape,PG,2022-12-08 02:16:11,-3.1374,142.3475,79.3,88,100,4.36
393,Saint-Pierre,RE,2022-12-08 02:16:11,-21.3393,55.4781,74.88,78,100,6.91
394,Cherskiy,RU,2022-12-08 02:16:11,68.75,161.3,-29.11,99,23,4.09
395,Natal,BR,2022-12-08 02:16:12,-5.795,-35.2094,77.65,78,20,20.71
396,Marsh Harbour,BS,2022-12-08 02:16:12,26.5412,-77.0636,74.8,64,0,17.29
397,Staszow,PL,2022-12-08 02:16:13,50.5631,21.1659,38.62,84,99,12.57
398,Veinticinco De Mayo,AR,2022-12-08 02:16:13,-35.4323,-60.1727,72.14,50,76,6.31
399,Sri Aman,MY,2022-12-08 02:16:14,1.2376,111.4621,78.85,94,40,2.3
400,Kolpny,RU,2022-12-08 02:16:14,52.2282,37.0368,18.7,93,100,15.41
401,West Wendover,US,2022-12-08 02:16:14,40.7391,-114.0733,29.41,80,100,3.44
402,Ixtapa,MX,2022-12-08 02:16:15,20.7,-105.2,78.03,89,40,5.75
403,Craigieburn,AU,2022-12-08 02:16:15,-37.6,144.95,60.75,61,40,23.02
404,Huarmey,PE,2022-12-08 02:12:05,-10.0681,-78.1522,65.48,88,97,6.78
405,Muroto,JP,2022-12-08 02:16:16,33.2833,134.15,55.63,55,36,6.06
406,Bafra,TR,2022-12-08 02:16:16,41.5678,35.9069,55.71,61,100,4.9
407,Banepa,NP,2022-12-08 02:16:16,27.6298,85.5214,46.72,87,20,2.3
408,Staryy Nadym,RU,2022-12-08 02:16:17,65.6118,72.6842,6.6,92,100,10.4
409,Gurlan,UZ,2022-12-08 02:16:17,41.8447,60.3919,8.51,63,2,8.72
410,Mae Sot,TH,2022-12-08 02:16:17,16.7167,98.5667,79.43,88,20,0.0
411,Selenduma,RU,2022-12-08 02:16:18,50.9131,106.2406,4.95,89,99,4.18
412,Atkarsk,RU,2022-12-08 02:16:18,51.8718,45.0078,10.24,88,6,11.07
413,Granadilla De Abona,ES,2022-12-08 02:16:18,28.1188,-16.576,65.44,83,40,12.66
414,Synya,RU,2022-12-08 02:16:19,65.3718,58.0387,16.97,95,100,8.08
415,Port Hardy,CA,2022-12-08 02:15:41,50.6996,-127.4199,41.18,87,100,28.77
416,Honiara,SB,2022-12-08 02:16:19,-9.4333,159.95,84.36,75,90,4.05
417,Ust-Nera,RU,2022-12-08 02:16:20,64.5667,143.2,-31.79,97,100,4.16
418,Port-Cartier,CA,2022-12-08 02:12:49,50.0334,-66.8654,35.74,100,100,1.99
419,Stryn,NO,2022-12-08 02:16:20,61.9045,6.7226,29.12,96,100,1.41
420,Nioro,GM,2022-12-08 02:17:21,13.35,-15.75,77.16,44,0,2.39
421,Praia Da Vitoria,PT,2022-12-08 02:17:21,38.7333,-27.0667,59.25,88,75,17.76
422,Chokurdakh,RU,2022-12-08 02:17:22,70.6333,147.9167,-21.17,98,80,6.4
423,San Rafael,AR,2022-12-08 02:17:22,-34.6177,-68.3301,84.27,10,0,15.61
424,Chanute,US,2022-12-08 02:13:15,37.6792,-95.4572,48.31,76,100,3.44
425,Luwuk,ID,2022-12-08 02:17:23,-0.9516,122.7875,85.33,61,85,4.05
426,Varkaus,FI,2022-12-08 02:17:24,62.3153,27.873,21.31,94,100,8.84
427,Gushikawa,JP,2022-12-08 02:17:24,26.3544,127.8686,72.99,56,0,21.85
428,Anadyr,RU,2022-12-08 02:17:25,64.75,177.4833,-5.3,71,0,11.18
429,Talaya,RU,2022-12-08 02:17:25,61.3833,152.75,-26.97,99,90,0.29
430,Athabasca,CA,2022-12-08 02:17:26,54.7169,-113.2854,12.61,97,96,3.58
431,Xai-Xai,MZ,2022-12-08 02:17:26,-25.0519,33.6442,72.59,91,6,6.02
432,Naze,JP,2022-12-08 02:17:26,28.3667,129.4833,67.12,57,72,14.29
433,Pangnirtung,CA,2022-12-08 02:16:15,66.1451,-65.7125,12.97,67,100,8.99
434,Novopavlovka,RU,2022-12-08 02:17:27,51.2172,109.2091,10.24,89,100,9.28
435,Matara,LK,2022-12-08 02:17:27,5.9485,80.5353,77.59,70,100,15.14
436,Kaeo,NZ,2022-12-08 02:17:28,-35.1,173.7833,61.29,91,100,19.77
437,Shubarshi,KZ,2022-12-08 02:17:28,48.5872,57.1869,2.1,92,17,6.26
438,Svetlogorsk,BY,2022-12-08 02:17:28,52.6333,29.7333,32.65,94,100,11.54
439,Morant Bay,JM,2022-12-08 02:17:29,17.8815,-76.4093,80.22,78,19,16.78
440,Saint George,US,2022-12-08 02:16:01,37.1041,-113.5841,41.95,84,0,5.75
441,Carutapera,BR,2022-12-08 02:12:32,-1.195,-46.02,77.4,84,100,4.79
442,Kuryk,KZ,2022-12-08 02:17:29,43.2,51.65,23.36,58,7,13.24
443,Itarema,BR,2022-12-08 02:17:30,-2.9248,-39.9167,79.77,79,68,15.5
444,Muswellbrook,AU,2022-12-08 02:17:30,-32.2667,150.9,78.42,20,5,12.46
445,Kiunga,PG,2022-12-08 02:17:30,-6.1219,141.2906,84.61,70,100,1.32
446,Hudiksvall,SE,2022-12-08 02:17:31,61.729,17.1036,19.06,83,100,3.53
447,Eidsvag,NO,2022-12-08 02:17:31,62.7767,8.0668,36.25,96,100,4.23
448,Porto Santo,PT,2022-12-08 02:17:31,33.072,-16.3415,66.58,68,20,20.71
449,Poum,NC,2022-12-08 02:17:32,-20.2333,164.0167,80.53,77,2,6.11
450,Mao,ES,2022-12-08 02:17:33,39.8885,4.2658,55.96,94,100,3.44
451,Ndende,GA,2022-12-08 02:17:33,-2.4008,11.3581,70.29,99,100,1.34
452,Smithers,CA,2022-12-08 02:17:33,54.7804,-127.1743,30.52,86,100,5.75
453,Weinan,CN,2022-12-08 02:17:34,34.5036,109.5089,46.51,46,99,3.06
454,Vallenar,CL,2022-12-08 02:17:34,-28.5708,-70.7581,70.88,57,100,4.23
455,Zeljezno Polje,BA,2022-12-08 02:17:34,44.4083,17.9319,39.31,96,99,1.12
456,Kaduqli,SD,2022-12-08 02:17:35,11.0167,29.7167,67.71,23,99,10.02
457,Jamsa,FI,2022-12-08 02:17:35,61.8642,25.19,23.72,95,100,8.55
458,Luganville,VU,2022-12-08 02:17:35,-15.5333,167.1667,86.04,66,32,7.58
459,Neutraubling,DE,2022-12-08 02:17:36,48.9833,12.2,35.01,91,98,2.86
460,Quatre Cocos,MU,2022-12-08 02:17:36,-20.2078,57.7625,77.11,82,45,18.86
461,Faanui,PF,2022-12-08 02:17:36,-16.4833,-151.75,80.71,77,100,17.02
462,College,US,2022-12-08 02:17:37,64.8569,-147.8028,21.58,90,100,3.44
463,Gamboma,CG,2022-12-08 02:17:37,-1.8764,15.8644,68.65,95,100,1.05
464,Horsham,GB,2022-12-08 02:17:38,51.064,-0.3272,32.65,90,0,2.3
465,Gejiu,CN,2022-12-08 02:17:38,23.306,103.1635,48.6,88,91,4.23
466,Port Hawkesbury,CA,2022-12-08 02:18:38,45.6169,-61.3485,43.18,98,100,13.0
467,La Ronge,CA,2022-12-08 02:18:39,55.1001,-105.2842,-3.75,71,75,4.61
468,Necochea,AR,2022-12-08 02:18:39,-38.5473,-58.7368,72.12,62,100,8.77
469,Santa Isabel,BR,2022-12-08 02:18:40,-23.3156,-46.2214,69.1,94,97,2.39
470,Mattru,SL,2022-12-08 02:18:40,7.6244,-11.8332,74.59,96,12,2.53
471,Rochegda,RU,2022-12-08 02:18:40,62.8,43.25,16.2,83,90,7.99
472,Bushehr,IR,2022-12-08 02:18:41,28.9684,50.8385,62.69,77,40,4.61
473,Kathu,TH,2022-12-08 02:18:41,7.9178,98.3332,80.42,82,99,14.12
474,La Orilla,MX,2022-12-08 02:18:41,17.9833,-102.2333,76.39,83,8,3.15
475,The Valley,AI,2022-12-08 02:18:42,18.217,-63.0578,78.66,56,0,19.17
476,Unity,CA,2022-12-08 02:18:42,52.4501,-109.1682,1.26,90,27,3.69
477,Pochutla,MX,2022-12-08 02:18:42,15.7432,-96.4661,76.82,77,0,3.22
478,Hokitika,NZ,2022-12-08 02:18:43,-42.7167,170.9667,63.25,64,99,6.53
479,Makokou,GA,2022-12-08 02:18:43,0.5738,12.8642,68.83,97,100,0.94
480,Mackay,AU,2022-12-08 02:15:41,-21.15,149.2,98.69,59,0,16.24
481,Mossendjo,CG,2022-12-08 02:18:44,-2.9506,12.7261,67.26,99,98,1.07
482,Khani,GE,2022-12-08 02:18:44,41.9563,42.9566,36.97,67,93,5.64
483,Nizwa,OM,2022-12-08 02:18:44,22.9333,57.5333,63.1,68,0,1.81
484,Riyadh,SA,2022-12-08 02:16:59,24.6877,46.7219,60.94,93,28,7.58
485,Areia Branca,BR,2022-12-08 02:18:45,-4.9561,-37.1369,79.39,73,83,19.13
486,Montalvo,EC,2022-12-08 02:18:45,-1.8,-79.3333,76.66,71,99,1.36
487,Mildura,AU,2022-12-08 02:18:46,-34.2,142.15,66.07,39,1,16.96
488,Daud Khel,PK,2022-12-08 02:18:46,32.875,71.5701,58.95,36,74,2.84
489,Pointe-Noire,CG,2022-12-08 02:18:47,-4.7761,11.8635,76.75,91,100,4.18
490,Dunedin,NZ,2022-12-08 02:18:47,-45.8742,170.5036,58.8,70,100,8.99
491,Channel-Port Aux Basques,CA,2022-12-08 02:15:41,47.5702,-59.1367,39.78,94,100,22.19
492,Langub,PH,2022-12-08 02:18:48,10.7981,123.5372,80.33,82,100,10.65
493,Istiaia,GR,2022-12-08 02:18:48,38.9558,23.1528,54.54,87,13,3.51
494,Vila Velha,BR,2022-12-08 02:18:48,-20.3297,-40.2925,71.94,97,100,0.0
495,Arnedo,ES,2022-12-08 02:18:49,42.2167,-2.1,44.1,84,90,5.59
496,Buin,CL,2022-12-08 02:18:49,-33.7333,-70.75,76.12,46,0,1.32
497,Wewak,PG,2022-12-08 02:14:58,-3.5534,143.6268,76.39,93,100,0.25
498,Nizhniy Odes,RU,2022-12-08 02:18:50,63.6445,54.856,19.04,95,100,8.75
499,Narsaq,GL,2022-12-08 02:18:50,60.9167,-46.05,21.42,69,67,6.78
500,Emerald,AU,2022-12-08 02:18:50,-23.5333,148.1667,97.34,28,7,14.0
501,Isla Vista,US,2022-12-08 02:18:51,34.4133,-119.861,54.41,81,40,3.44
502,Saint-Francois,FR,2022-12-08 02:15:40,46.4154,3.9054,31.44,100,100,3.44
503,Geraldton,AU,2022-12-08 02:18:51,-28.7667,114.6,75.61,57,100,14.97
504,Paragominas,BR,2022-12-08 02:18:51,-2.9667,-47.4833,74.84,82,65,1.28
505,Fairbanks,US,2022-12-08 02:17:33,64.8378,-147.7164,21.6,90,100,3.44
506,Ilulissat,GL,2022-12-08 02:18:52,69.2167,-51.1,33.82,64,100,18.41
507,Ponta Do Sol,PT,2022-12-08 02:18:52,32.6667,-17.1,65.71,83,80,16.35
508,Victor Harbor,AU,2022-12-08 02:18:53,-35.5667,138.6167,61.0,63,90,12.57
509,Kotelnikovo,RU,2022-12-08 02:18:53,47.6317,43.1461,19.18,89,40,16.64
510,Ceres,US,2022-12-08 02:17:31,37.5949,-120.9577,51.57,76,0,0.0
511,Oranjestad,AW,2022-12-08 02:16:57,12.524,-70.027,77.92,81,4,3.0
512,Moerai,PF,2022-12-08 02:19:54,-22.4333,-151.3333,78.22,84,100,15.97
513,Baherden,TM,2022-12-08 02:16:09,38.4362,57.4316,34.56,52,100,6.82
514,Masakin,TN,2022-12-08 02:19:54,35.7292,10.5808,55.6,94,11,4.61
515,Aksarka,RU,2022-12-08 02:19:55,66.5606,67.7975,10.47,85,100,14.25
516,Iralaya,HN,2022-12-08 02:19:55,15.0,-83.2333,76.41,83,0,11.68
517,Novyy Urengoy,RU,2022-12-08 02:19:55,66.0833,76.6333,8.87,95,100,9.33
518,Qinhuangdao,CN,2022-12-08 02:19:56,39.9317,119.5883,39.06,30,92,3.58
519,Flin Flon,CA,2022-12-08 02:19:56,54.7682,-101.865,-4.83,98,100,4.18
520,Gat,IL,2022-12-08 02:19:56,31.61,34.7642,57.4,86,0,2.08
521,Vredendal,ZA,2022-12-08 02:19:57,-31.6683,18.5012,56.66,92,0,2.28
522,Valley City,US,2022-12-08 02:16:42,46.9233,-98.0032,-3.48,77,0,8.05
523,Oga,IT,2022-12-08 02:19:57,46.4631,10.347,22.03,98,66,3.6
524,Camacha,PT,2022-12-08 02:19:58,33.0833,-16.3333,63.82,68,20,20.71
525,Malinyi,TZ,2022-12-08 02:19:58,-8.9333,36.1333,73.02,81,13,3.29
526,Araouane,ML,2022-12-08 02:19:58,18.9048,-3.5265,74.95,17,73,6.76
527,Karpathos,GR,2022-12-08 02:19:59,35.507,27.2132,64.36,72,41,12.66
528,Trapani,IT,2022-12-08 02:17:27,37.8333,12.6667,56.89,87,0,5.75
529,Lorengau,PG,2022-12-08 02:18:59,-2.0226,147.2712,80.58,79,96,11.39
530,Nuuk,GL,2022-12-08 02:18:48,64.1835,-51.7216,27.64,82,98,7.61
531,Soure,BR,2022-12-08 02:19:37,-0.7167,-48.5233,79.39,83,77,7.9
532,Shipitsyno,RU,2022-12-08 02:20:00,61.2806,46.5208,17.83,69,100,9.98
533,Cabo San Lucas,MX,2022-12-08 02:19:33,22.8909,-109.9124,77.5,82,0,0.0
534,Morki,RU,2022-12-08 02:20:00,56.4303,48.9947,1.11,94,24,5.59
535,Cayenne,GF,2022-12-08 02:20:00,4.9333,-52.3333,77.04,88,0,2.3
536,Ossora,RU,2022-12-08 02:20:01,59.2353,163.0719,15.28,81,100,4.27
537,Uige,AO,2022-12-08 02:20:01,-7.6087,15.0613,65.95,100,100,1.59
538,Concordia,AR,2022-12-08 02:15:24,-31.393,-58.0209,84.78,45,100,10.0
539,Lebanon,US,2022-12-08 02:20:02,36.2081,-86.2911,63.64,95,100,4.61
540,Cibinong,ID,2022-12-08 02:20:02,-6.4817,106.8542,80.94,82,100,2.53
541,Arlit,NE,2022-12-08 02:20:03,18.7369,7.3853,68.13,15,0,3.83
542,Glendive,US,2022-12-08 02:20:03,47.1053,-104.7125,13.17,84,0,10.36
543,Inhambane,MZ,2022-12-08 02:20:03,-23.865,35.3833,75.85,85,23,5.14
544,Abu Dhabi,AE,2022-12-08 02:19:16,24.4667,54.3667,73.42,79,0,3.44
545,Kudahuvadhoo,MV,2022-12-08 02:20:04,2.6708,72.8944,81.3,80,100,13.96
546,Ayan,RU,2022-12-08 02:20:04,56.45,138.1667,0.41,67,55,4.16
547,Manukan,PH,2022-12-08 02:20:05,8.5333,123.1,87.1,74,100,10.25
548,Zyryanka,RU,2022-12-08 02:20:05,65.75,150.85,-39.59,92,15,7.92
549,Pimentel,PE,2022-12-08 02:20:06,-6.8367,-79.9342,64.56,84,77,12.66
550,Harper,LR,2022-12-08 02:20:06,4.375,-7.7169,77.54,87,30,5.39
551,Potsdam,DE,2022-12-08 02:20:06,52.3989,13.0657,35.11,98,100,5.99
552,Santiago,CL,2022-12-08 02:15:47,-33.4569,-70.6483,75.25,37,0,9.22
553,Providencia,MX,2022-12-08 02:20:07,28.7167,-111.5833,67.21,41,0,9.62
554,Daru,PG,2022-12-08 02:20:07,-9.0763,143.2092,85.5,67,99,7.7
555,Namibe,AO,2022-12-08 02:20:08,-15.1961,12.1522,67.71,80,9,4.43
556,Boli,CN,2022-12-08 02:20:08,45.7667,130.5167,18.95,47,1,8.19
557,Sandviken,SE,2022-12-08 02:20:08,60.6167,16.7667,12.78,92,100,2.42
558,Sribne,UA,2022-12-08 02:20:09,50.6638,32.9187,28.35,97,100,10.31
559,Stepnyak,KZ,2022-12-08 02:21:09,52.8339,70.7803,-11.29,88,12,3.4
560,Baybay,PH,2022-12-08 02:21:10,10.6833,124.8333,80.56,79,99,2.75
561,Tambo,PE,2022-12-08 02:21:10,-14.8,-73.9167,37.74,75,99,0.96
562,Suntar,RU,2022-12-08 02:21:10,62.1444,117.6319,-14.48,96,100,5.06
563,San Vicente,AR,2022-12-08 02:21:11,-26.6167,-54.1333,75.72,67,93,2.77
564,Isla Mujeres,MX,2022-12-08 02:18:17,21.2311,-86.731,78.85,68,1,13.91
565,Pokhara,NP,2022-12-08 02:21:11,28.2333,83.9833,57.65,37,0,3.94
566,Nang Rong,TH,2022-12-08 02:21:12,14.6377,102.7914,73.99,75,57,9.53
567,Mutis,CO,2022-12-08 02:21:12,6.2262,-77.4044,75.97,88,11,4.25
568,Citta Di Castello,IT,2022-12-08 02:21:12,43.4691,12.2305,49.26,77,100,2.26
569,Gladstone,AU,2022-12-08 02:21:13,-23.85,151.25,94.78,43,10,10.36
570,Porto Nacional,BR,2022-12-08 02:21:13,-10.7081,-48.4172,78.8,79,64,1.79
